DIV001;1000;1000;1000;1000;Carnet Enfant;carnet ;24
DIV002;1000;1000;1000;1000;Spéculum;Spéculum pour PV;24
DIV003;2500;2500;2500;2500;Bande (1);;24
DIV004;5000;5000;5000;5000;Bandes (2);;24
DIV005;7500;7500;7500;7500;Bandes (3);;24
DIV006;0;0;0;0;Hospitalisation;Hospitalisation;24
DIV007;25000;80000;80000;80000;AMBULANCE;;24
DIV008;350000;350000;350000;350000;Plaques + Vis;;24
DIV009;13500;13500;13500;13500;Monitoring du RCF;;24
DIV010;500;500;500;500;Eau Mineral;;24
DIV011;1500;1500;1500;1500;Petit Déjeuner;;24
DIV012;3000;3000;3000;3000;Déjeuner;;24
DIV013;3000;3000;3000;3000;Diner;;24
DIV014;30000;30000;30000;30000;Contrôle Pacemaker;Contrôle de pacemaker;24
DIV015;3500;3500;3500;3500;Séjour Accompagnateur ;Séjour Accompagnateur ;24
DIV016;20000;20000;20000;20000;Canne Anglaise;;24
DIV017;10000;10000;10000;10000;Séjour Scanner;Séjour Scanner;24
DIV018;100000;100000;100000;100000;Cathéter;Cathéter;24
DIV019;6000;6000;6000;6000;Autotransfustion;Autotransfustion;24
DIV024;1200;1200;1200;1200;Majoration;Majoration;24
DIV025;1000;1000;1000;1000;Carnet Adulte;carnet ;24
DIV026;3120;3120;3120;3120;Abstreinte ;Abstreinte ;24
DIV027;65600;65600;65600;65600;ESCORTE ASSURE;ESCORTE ASSURE;24
DIV028;44720;44720;44720;44720;Repas Indien;;24
